criterion,max_depth,max_features,min_samples_leaf,min_samples_split,random_state,splitter,score
gini,12,log2,8,1,128,random,0.5481310681142854
gini,12,log2,8,2,128,best,0.6265873419822662
gini,12,log2,8,2,128,random,0.5481310681142854
gini,12,log2,8,4,128,best,0.6265873419822662
gini,12,log2,8,4,128,random,0.5481310681142854
gini,12,log2,8,8,128,best,0.6265873419822662
gini,12,log2,8,8,128,random,0.5481310681142854
gini,12,log2,8,16,128,best,0.6265873419822662
gini,12,log2,8,16,128,random,0.5481310681142854
gini,12,log2,8,32,128,best,0.6255469050987564
gini,12,log2,8,32,128,random,0.5566708777468127
gini,12,log2,8,64,128,best,0.6089154767276452
gini,12,log2,8,64,128,random,0.5609300111533145
gini,12,log2,8,128,128,best,0.6224243654106694
gini,12,log2,8,128,128,random,0.558415440097213
gini,12,log2,8,256,128,best,0.6051766306365859
gini,12,log2,8,256,128,random,0.5529670187613246
gini,12,log2,16,1,128,best,0.6193819566570347
gini,12,log2,16,1,128,random,0.5725026619227305
gini,12,log2,16,2,128,best,0.6193819566570347
gini,12,log2,16,2,128,random,0.5725026619227305
gini,12,log2,16,4,128,best,0.6193819566570347
gini,12,log2,16,4,128,random,0.5725026619227305
gini,12,log2,16,8,128,best,0.6193819566570347
gini,12,log2,16,8,128,random,0.5725026619227305
gini,12,log2,16,16,128,best,0.6193819566570347
gini,12,log2,16,16,128,random,0.5725026619227305
gini,12,log2,16,32,128,best,0.6193819566570347
gini,12,log2,16,32,128,random,0.5725026619227305
gini,12,log2,16,64,128,best,0.6259936274468688
gini,12,log2,16,64,128,random,0.5558634296812771
gini,12,log2,16,128,128,best,0.6133208164906998
gini,12,log2,16,128,128,random,0.5543519413710177
gini,12,log2,16,256,128,best,0.6201601408854457
gini,12,log2,16,256,128,random,0.54949648696935
gini,12,log2,32,1,128,best,0.6110625592696297
gini,12,log2,32,1,128,random,0.5566661152394007
gini,12,log2,32,2,128,best,0.6110625592696297
gini,12,log2,32,2,128,random,0.5566661152394007
gini,12,log2,32,4,128,best,0.6110625592696297
gini,12,log2,32,4,128,random,0.5566661152394007
gini,12,log2,32,8,128,best,0.6110625592696297
gini,12,log2,32,8,128,random,0.5566661152394007
gini,12,log2,32,16,128,best,0.6110625592696297
gini,12,log2,32,16,128,random,0.5566661152394007
gini,12,log2,32,32,128,best,0.6110625592696297
gini,12,log2,32,32,128,random,0.5566661152394007
gini,12,log2,32,64,128,best,0.6110625592696297
gini,12,log2,32,64,128,random,0.5566661152394007
gini,12,log2,32,128,128,best,0.6188076565124891
gini,12,log2,32,128,128,random,0.559201649776568
gini,12,log2,32,256,128,best,0.6027921979638664
gini,12,log2,32,256,128,random,0.545465284249197
gini,12,log2,64,1,128,best,0.6035328670874395
gini,12,log2,64,1,128,random,0.5617108658616767
gini,12,log2,64,2,128,best,0.6035328670874395
gini,12,log2,64,2,128,random,0.5617108658616767
gini,12,log2,64,4,128,best,0.6035328670874395
gini,12,log2,64,4,128,random,0.5617108658616767
gini,12,log2,64,8,128,best,0.6035328670874395
gini,12,log2,64,8,128,random,0.5617108658616767
gini,12,log2,64,16,128,best,0.6035328670874395
gini,12,log2,64,16,128,random,0.5617108658616767
gini,12,log2,64,32,128,best,0.6035328670874395
gini,12,log2,64,32,128,random,0.5617108658616767
gini,12,log2,64,64,128,best,0.6035328670874395
gini,12,log2,64,64,128,random,0.5617108658616767
gini,12,log2,64,128,128,best,0.6035328670874395
gini,12,log2,64,128,128,random,0.5617108658616767
gini,12,log2,64,256,128,best,0.6052605297988369
gini,12,log2,64,256,128,random,0.5454337733842349
gini,12,log2,128,1,128,best,0.6089127978989487
gini,12,log2,128,1,128,random,0.5335523768323315
gini,12,log2,128,2,128,best,0.6089127978989487
gini,12,log2,128,2,128,random,0.5335523768323315
gini,12,log2,128,4,128,best,0.6089127978989487
gini,12,log2,128,4,128,random,0.5335523768323315
gini,12,log2,128,8,128,best,0.6089127978989487
gini,12,log2,128,8,128,random,0.5335523768323315
gini,12,log2,128,16,128,best,0.6089127978989487
gini,12,log2,128,16,128,random,0.5335523768323315
gini,12,log2,128,32,128,best,0.6089127978989487
gini,12,log2,128,32,128,random,0.5335523768323315
gini,12,log2,128,64,128,best,0.6089127978989487
gini,12,log2,128,64,128,random,0.5335523768323315
gini,12,log2,128,128,128,best,0.6089127978989487
gini,12,log2,128,128,128,random,0.5335523768323315
gini,12,log2,128,256,128,best,0.6089127978989487
gini,12,log2,128,256,128,random,0.5335523768323315
gini,12,log2,256,1,128,best,0.6098527482091098
gini,12,log2,256,1,128,random,0.5368561900720813
gini,12,log2,256,2,128,best,0.6098527482091098
gini,12,log2,256,2,128,random,0.5368561900720813
gini,12,log2,256,4,128,best,0.6098527482091098
gini,12,log2,256,4,128,random,0.5368561900720813
gini,12,log2,256,8,128,best,0.6098527482091098
gini,12,log2,256,8,128,random,0.5368561900720813
gini,12,log2,256,16,128,best,0.6098527482091098
gini,12,log2,256,16,128,random,0.5368561900720813
gini,12,log2,256,32,128,best,0.6098527482091098
gini,12,log2,256,32,128,random,0.5368561900720813
gini,12,log2,256,64,128,best,0.6098527482091098
gini,12,log2,256,64,128,random,0.5368561900720813
gini,12,log2,256,128,128,best,0.6098527482091098
gini,12,log2,256,128,128,random,0.5368561900720813
gini,12,log2,256,256,128,best,0.6098527482091098
gini,12,log2,256,256,128,random,0.5368561900720813
gini,14,sqrt,1,1,128,best,0.643502667495878
gini,14,sqrt,1,1,128,random,0.6467639790164336
gini,14,sqrt,1,2,128,best,0.643502667495878
gini,14,sqrt,1,2,128,random,0.6467639790164336
gini,14,sqrt,1,4,128,best,0.6439950124736668
gini,14,sqrt,1,4,128,random,0.6456567911245261
gini,14,sqrt,1,8,128,best,0.649237687885015
gini,14,sqrt,1,8,128,random,0.6413429515529085
gini,14,sqrt,1,16,128,best,0.6377555334649232
gini,14,sqrt,1,16,128,random,0.6387345607637253
gini,14,sqrt,1,32,128,best,0.6508642522809653
gini,14,sqrt,1,32,128,random,0.6364938040111808
gini,14,sqrt,1,64,128,best,0.6426699165193932
gini,14,sqrt,1,64,128,random,0.6233919401142008
gini,14,sqrt,1,128,128,best,0.6444684857076722
gini,14,sqrt,1,128,128,random,0.6409201983399838
gini,14,sqrt,1,256,128,best,0.6354570749393321
gini,14,sqrt,1,256,128,random,0.6369270240538695
gini,14,sqrt,2,1,128,best,0.6387166441258454
gini,14,sqrt,2,1,128,random,0.6445677893733189
gini,14,sqrt,2,2,128,best,0.6387166441258454
gini,14,sqrt,2,2,128,random,0.6445677893733189
gini,14,sqrt,2,4,128,best,0.6387166441258454
gini,14,sqrt,2,4,128,random,0.6445677893733189
gini,14,sqrt,2,8,128,best,0.6345169705396115
gini,14,sqrt,2,8,128,random,0.6414175656931974
gini,14,sqrt,2,16,128,best,0.6448507954245484
gini,14,sqrt,2,16,128,random,0.646640817675092
gini,14,sqrt,2,32,128,best,0.647948781473855
gini,14,sqrt,2,32,128,random,0.6360081935613349
gini,14,sqrt,2,64,128,best,0.643625089762111
gini,14,sqrt,2,64,128,random,0.6283034370673591
gini,14,sqrt,2,128,128,best,0.6435443769227401
gini,14,sqrt,2,128,128,random,0.645539341448138
gini,14,sqrt,2,256,128,best,0.6366338541994389
gini,14,sqrt,2,256,128,random,0.6348242710073467
gini,14,sqrt,4,1,128,best,0.6343982301925208
gini,14,sqrt,4,1,128,random,0.639799208304798
gini,14,sqrt,4,2,128,best,0.6343982301925208
gini,14,sqrt,4,2,128,random,0.639799208304798
gini,14,sqrt,4,4,128,best,0.6343982301925208
gini,14,sqrt,4,4,128,random,0.639799208304798
gini,14,sqrt,4,8,128,best,0.6343982301925208
gini,14,sqrt,4,8,128,random,0.639799208304798
gini,14,sqrt,4,16,128,best,0.6389170155707088
gini,14,sqrt,4,16,128,random,0.6346347695151482
gini,14,sqrt,4,32,128,best,0.6363672886260107
gini,14,sqrt,4,32,128,random,0.647131474600796
gini,14,sqrt,4,64,128,best,0.6301665510295942
gini,14,sqrt,4,64,128,random,0.6305422833962098
gini,14,sqrt,4,128,128,best,0.6459565196697253
gini,14,sqrt,4,128,128,random,0.6456236628923445
gini,14,sqrt,4,256,128,best,0.6365023996524992
gini,14,sqrt,4,256,128,random,0.6385200295006849
gini,14,sqrt,8,1,128,best,0.642657331812666
gini,14,sqrt,8,1,128,random,0.6366144241116186
gini,14,sqrt,8,2,128,best,0.642657331812666
gini,14,sqrt,8,2,128,random,0.6366144241116186
gini,14,sqrt,8,4,128,best,0.642657331812666
gini,14,sqrt,8,4,128,random,0.6366144241116186
gini,14,sqrt,8,8,128,best,0.642657331812666
gini,14,sqrt,8,8,128,random,0.6366144241116186
gini,14,sqrt,8,16,128,best,0.642657331812666
gini,14,sqrt,8,16,128,random,0.6366144241116186
gini,14,sqrt,8,32,128,best,0.6210736099414333
gini,14,sqrt,8,32,128,random,0.6407996368825802
gini,14,sqrt,8,64,128,best,0.6456900949110435
gini,14,sqrt,8,64,128,random,0.6348432736266018
gini,14,sqrt,8,128,128,best,0.6410104852393292
gini,14,sqrt,8,128,128,random,0.6366520773459695
gini,14,sqrt,8,256,128,best,0.6422198942595049
gini,14,sqrt,8,256,128,random,0.6278248385957667
gini,14,sqrt,16,1,128,best,0.6324955982959105
gini,14,sqrt,16,1,128,random,0.6500550784573207
gini,14,sqrt,16,2,128,best,0.6324955982959105
gini,14,sqrt,16,2,128,random,0.6500550784573207
gini,14,sqrt,16,4,128,best,0.6324955982959105
gini,14,sqrt,16,4,128,random,0.6500550784573207
gini,14,sqrt,16,8,128,best,0.6324955982959105
gini,14,sqrt,16,8,128,random,0.6500550784573207
gini,14,sqrt,16,16,128,best,0.6324955982959105
gini,14,sqrt,16,16,128,random,0.6500550784573207
gini,14,sqrt,16,32,128,best,0.6324955982959105
gini,14,sqrt,16,32,128,random,0.6500550784573207
gini,14,sqrt,16,64,128,best,0.6420577715677727
gini,14,sqrt,16,64,128,random,0.6366942569457281
gini,14,sqrt,16,128,128,best,0.6438143655342663
gini,14,sqrt,16,128,128,random,0.6406200279334291
gini,14,sqrt,16,256,128,best,0.6251517405474268
gini,14,sqrt,16,256,128,random,0.6420950548344343
gini,14,sqrt,32,1,128,best,0.642646354002283
gini,14,sqrt,32,1,128,random,0.6344921993311513
gini,14,sqrt,32,2,128,best,0.642646354002283
gini,14,sqrt,32,2,128,random,0.6344921993311513
gini,14,sqrt,32,4,128,best,0.642646354002283
gini,14,sqrt,32,4,128,random,0.6344921993311513
gini,14,sqrt,32,8,128,best,0.642646354002283
gini,14,sqrt,32,8,128,random,0.6344921993311513
gini,14,sqrt,32,16,128,best,0.642646354002283
gini,14,sqrt,32,16,128,random,0.6344921993311513
gini,14,sqrt,32,32,128,best,0.642646354002283
gini,14,sqrt,32,32,128,random,0.6344921993311513
gini,14,sqrt,32,64,128,best,0.642646354002283
gini,14,sqrt,32,64,128,random,0.6344921993311513
gini,14,sqrt,32,128,128,best,0.6406738125366869
gini,14,sqrt,32,128,128,random,0.6313345764744457
gini,14,sqrt,32,256,128,best,0.6389385711596293
gini,14,sqrt,32,256,128,random,0.6333680136717318
gini,14,sqrt,64,1,128,best,0.6242417698575998
gini,14,sqrt,64,1,128,random,0.6382894018582116
gini,14,sqrt,64,2,128,best,0.6242417698575998
gini,14,sqrt,64,2,128,random,0.6382894018582116
gini,14,sqrt,64,4,128,best,0.6242417698575998
gini,14,sqrt,64,4,128,random,0.6382894018582116
gini,14,sqrt,64,8,128,best,0.6242417698575998
gini,14,sqrt,64,8,128,random,0.6382894018582116
gini,14,sqrt,64,16,128,best,0.6242417698575998
gini,14,sqrt,64,16,128,random,0.6382894018582116
gini,14,sqrt,64,32,128,best,0.6242417698575998
gini,14,sqrt,64,32,128,random,0.6382894018582116
gini,14,sqrt,64,64,128,best,0.6242417698575998
gini,14,sqrt,64,64,128,random,0.6382894018582116
gini,14,sqrt,64,128,128,best,0.6242417698575998
gini,14,sqrt,64,128,128,random,0.6382894018582116
gini,14,sqrt,64,256,128,best,0.637850619278412
gini,14,sqrt,64,256,128,random,0.6256882414210022
gini,14,sqrt,128,1,128,best,0.6167907728536434
gini,14,sqrt,128,1,128,random,0.6194446384324344
gini,14,sqrt,128,2,128,best,0.6167907728536434
gini,14,sqrt,128,2,128,random,0.6194446384324344
gini,14,sqrt,128,4,128,best,0.6167907728536434
gini,14,sqrt,128,4,128,random,0.6194446384324344
gini,14,sqrt,128,8,128,best,0.6167907728536434
gini,14,sqrt,128,8,128,random,0.6194446384324344
gini,14,sqrt,128,16,128,best,0.6167907728536434
gini,14,sqrt,128,16,128,random,0.6194446384324344
gini,14,sqrt,128,32,128,best,0.6167907728536434
gini,14,sqrt,128,32,128,random,0.6194446384324344
gini,14,sqrt,128,64,128,best,0.6167907728536434
gini,14,sqrt,128,64,128,random,0.6194446384324344
gini,14,sqrt,128,128,128,best,0.6167907728536434
gini,14,sqrt,128,128,128,random,0.6194446384324344
gini,14,sqrt,128,256,128,best,0.6167907728536434
gini,14,sqrt,128,256,128,random,0.6194446384324344
gini,14,sqrt,256,1,128,best,0.597168099619214
gini,14,sqrt,256,1,128,random,0.5924879638247252
gini,14,sqrt,256,2,128,best,0.597168099619214
gini,14,sqrt,256,2,128,random,0.5924879638247252
gini,14,sqrt,256,4,128,best,0.597168099619214
gini,14,sqrt,256,4,128,random,0.5924879638247252
gini,14,sqrt,256,8,128,best,0.597168099619214
gini,14,sqrt,256,8,128,random,0.5924879638247252
gini,14,sqrt,256,16,128,best,0.597168099619214
gini,14,sqrt,256,16,128,random,0.5924879638247252
gini,14,sqrt,256,32,128,best,0.597168099619214
gini,14,sqrt,256,32,128,random,0.5924879638247252
gini,14,sqrt,256,64,128,best,0.597168099619214
gini,14,sqrt,256,64,128,random,0.5924879638247252
gini,14,sqrt,256,128,128,best,0.597168099619214
gini,14,sqrt,256,128,128,random,0.5924879638247252
gini,14,sqrt,256,256,128,best,0.597168099619214
gini,14,sqrt,256,256,128,random,0.5924879638247252
gini,14,log2,1,1,128,best,0.6137453309240919
gini,14,log2,1,1,128,random,0.5677026110846749
gini,14,log2,1,2,128,best,0.6137453309240919
gini,14,log2,1,2,128,random,0.5677026110846749
gini,14,log2,1,4,128,best,0.6253189066967487
gini,14,log2,1,4,128,random,0.5807512788095203
gini,14,log2,1,8,128,best,0.6022257143202667
gini,14,log2,1,8,128,random,0.5783182790008644
gini,14,log2,1,16,128,best,0.6244243842983007
gini,14,log2,1,16,128,random,0.5692419455836186
gini,14,log2,1,32,128,best,0.6151968637295465
gini,14,log2,1,32,128,random,0.5707103569344408
gini,14,log2,1,64,128,best,0.615119275823495
gini,14,log2,1,64,128,random,0.5814540415101077
gini,14,log2,1,128,128,best,0.5990406613290564
gini,14,log2,1,128,128,random,0.5726907194489913
gini,14,log2,1,256,128,best,0.6204872176374551
gini,14,log2,1,256,128,random,0.5665712355415665
gini,14,log2,2,1,128,best,0.6250661576719976
gini,14,log2,2,1,128,random,0.5782105043901963
gini,14,log2,2,2,128,best,0.6250661576719976
gini,14,log2,2,2,128,random,0.5782105043901963
gini,14,log2,2,4,128,best,0.6250661576719976
gini,14,log2,2,4,128,random,0.5782105043901963
gini,14,log2,2,8,128,best,0.6269316536829054
gini,14,log2,2,8,128,random,0.5848863145855475
gini,14,log2,2,16,128,best,0.6208080101191988
gini,14,log2,2,16,128,random,0.5824264500863309
gini,14,log2,2,32,128,best,0.6129758669484732
gini,14,log2,2,32,128,random,0.5816817887134251
gini,14,log2,2,64,128,best,0.6289419552909408
gini,14,log2,2,64,128,random,0.5594137531814832
gini,14,log2,2,128,128,best,0.6144965976103368
gini,14,log2,2,128,128,random,0.5723746594258233
gini,14,log2,2,256,128,best,0.6268066085431931
gini,14,log2,2,256,128,random,0.5988295593478176
gini,14,log2,4,1,128,best,0.6254672861387781
gini,14,log2,4,1,128,random,0.5892527172347811
gini,14,log2,4,2,128,best,0.6254672861387781
gini,14,log2,4,2,128,random,0.5892527172347811
gini,14,log2,4,4,128,best,0.6254672861387781
gini,14,log2,4,4,128,random,0.5892527172347811
gini,14,log2,4,8,128,best,0.6254672861387781
gini,14,log2,4,8,128,random,0.5892527172347811
gini,14,log2,4,16,128,best,0.6218051616794488
gini,14,log2,4,16,128,random,0.5832830921085203
gini,14,log2,4,32,128,best,0.6213625924868995
gini,14,log2,4,32,128,random,0.5853456339983679
gini,14,log2,4,64,128,best,0.6300886394716267
gini,14,log2,4,64,128,random,0.5806855687051754
gini,14,log2,4,128,128,best,0.6199652253739667
gini,14,log2,4,128,128,random,0.5770090400397377
gini,14,log2,4,256,128,best,0.6211809595292297
gini,14,log2,4,256,128,random,0.581030399497493
gini,14,log2,8,1,128,best,0.6119842097623346
gini,14,log2,8,1,128,random,0.5811017321844437
gini,14,log2,8,2,128,best,0.6119842097623346
gini,14,log2,8,2,128,random,0.5811017321844437
gini,14,log2,8,4,128,best,0.6119842097623346
gini,14,log2,8,4,128,random,0.5811017321844437
gini,14,log2,8,8,128,best,0.6119842097623346
gini,14,log2,8,8,128,random,0.5811017321844437
gini,14,log2,8,16,128,best,0.6119842097623346
gini,14,log2,8,16,128,random,0.5811017321844437
gini,14,log2,8,32,128,best,0.6173514481848158
gini,14,log2,8,32,128,random,0.575425878775964
gini,14,log2,8,64,128,best,0.6267184607954964
gini,14,log2,8,64,128,random,0.5908054156702235
gini,14,log2,8,128,128,best,0.6156983550834587
gini,14,log2,8,128,128,random,0.5756990282892973
gini,14,log2,8,256,128,best,0.6215692366682236
gini,14,log2,8,256,128,random,0.5747417826693805
gini,14,log2,16,1,128,best,0.6228864290492109
gini,14,log2,16,1,128,random,0.5649782645979574
gini,14,log2,16,2,128,best,0.6228864290492109
gini,14,log2,16,2,128,random,0.5649782645979574
gini,14,log2,16,4,128,best,0.6228864290492109
gini,14,log2,16,4,128,random,0.5649782645979574
gini,14,log2,16,8,128,best,0.6228864290492109
gini,14,log2,16,8,128,random,0.5649782645979574
gini,14,log2,16,16,128,best,0.6228864290492109
gini,14,log2,16,16,128,random,0.5649782645979574
gini,14,log2,16,32,128,best,0.6228864290492109
gini,14,log2,16,32,128,random,0.5649782645979574
gini,14,log2,16,64,128,best,0.6282637094607403
gini,14,log2,16,64,128,random,0.5685198033202258
gini,14,log2,16,128,128,best,0.62695161394697
gini,14,log2,16,128,128,random,0.5687481761913985
gini,14,log2,16,256,128,best,0.6269227124074798
gini,14,log2,16,256,128,random,0.5834344069129612
gini,14,log2,32,1,128,best,0.628660211093388
gini,14,log2,32,1,128,random,0.5580506135917412
gini,14,log2,32,2,128,best,0.628660211093388
gini,14,log2,32,2,128,random,0.5580506135917412
gini,14,log2,32,4,128,best,0.628660211093388
gini,14,log2,32,4,128,random,0.5580506135917412
gini,14,log2,32,8,128,best,0.628660211093388
gini,14,log2,32,8,128,random,0.5580506135917412
gini,14,log2,32,16,128,best,0.628660211093388
gini,14,log2,32,16,128,random,0.5580506135917412
gini,14,log2,32,32,128,best,0.628660211093388
gini,14,log2,32,32,128,random,0.5580506135917412
gini,14,log2,32,64,128,best,0.628660211093388
gini,14,log2,32,64,128,random,0.5580506135917412
gini,14,log2,32,128,128,best,0.6193359980556661
gini,14,log2,32,128,128,random,0.581128076648902
gini,14,log2,32,256,128,best,0.6245681644756763
gini,14,log2,32,256,128,random,0.5667226256921678
gini,14,log2,64,1,128,best,0.6172840347516546
gini,14,log2,64,1,128,random,0.5695183779056614
gini,14,log2,64,2,128,best,0.6172840347516546
gini,14,log2,64,2,128,random,0.5695183779056614
gini,14,log2,64,4,128,best,0.6172840347516546
gini,14,log2,64,4,128,random,0.5695183779056614
gini,14,log2,64,8,128,best,0.6172840347516546
gini,14,log2,64,8,128,random,0.5695183779056614
gini,14,log2,64,16,128,best,0.6172840347516546
gini,14,log2,64,16,128,random,0.5695183779056614
gini,14,log2,64,32,128,best,0.6172840347516546
gini,14,log2,64,32,128,random,0.5695183779056614
gini,14,log2,64,64,128,best,0.6172840347516546
gini,14,log2,64,64,128,random,0.5695183779056614
gini,14,log2,64,128,128,best,0.6172840347516546
gini,14,log2,64,128,128,random,0.5695183779056614
gini,14,log2,64,256,128,best,0.6187646538890615
gini,14,log2,64,256,128,random,0.5759892851188629
gini,14,log2,128,1,128,best,0.6149316710368606
gini,14,log2,128,1,128,random,0.5715237514831619
gini,14,log2,128,2,128,best,0.6149316710368606
gini,14,log2,128,2,128,random,0.5715237514831619
gini,14,log2,128,4,128,best,0.6149316710368606
gini,14,log2,128,4,128,random,0.5715237514831619
gini,14,log2,128,8,128,best,0.6149316710368606
gini,14,log2,128,8,128,random,0.5715237514831619
gini,14,log2,128,16,128,best,0.6149316710368606
gini,14,log2,128,16,128,random,0.5715237514831619
gini,14,log2,128,32,128,best,0.6149316710368606
gini,14,log2,128,32,128,random,0.5715237514831619
gini,14,log2,128,64,128,best,0.6149316710368606
gini,14,log2,128,64,128,random,0.5715237514831619
gini,14,log2,128,128,128,best,0.6149316710368606
gini,14,log2,128,128,128,random,0.5715237514831619
gini,14,log2,128,256,128,best,0.6149316710368606
gini,14,log2,128,256,128,random,0.5715237514831619
gini,14,log2,256,1,128,best,0.6052090740708678
gini,14,log2,256,1,128,random,0.5231740234841694
gini,14,log2,256,2,128,best,0.6052090740708678
gini,14,log2,256,2,128,random,0.5231740234841694
gini,14,log2,256,4,128,best,0.6052090740708678
gini,14,log2,256,4,128,random,0.5231740234841694
gini,14,log2,256,8,128,best,0.6052090740708678
